Sky Dancer Premium,"The gameplay and the music is cool. Overall statistics are fine but just one thing which is if we can custom the controls, it'd be much better. Moreover, if we can compete with our friends— lan or online. But the game is good.",1
Sky Dancer Premium,"I've played it like a year maybe two, and loved it but I forgot the name, finally found it. And still loving it",0
Sky Dancer Premium,The game is very amazing. I forgot all my worls while playing this game.Loved it,0
Revue Starlight Re LIVE,It's definitely a yes from me. I really like Hero Collectors/Idol games and stuff like that. This game isn't exactly what I expected at all. I'm enjoying it a lot so far minus the stamina part. Though Stamina isn't much of a problem. I will definitely keep playing this game and getting better! I act,1
Revue Starlight Re LIVE,"The game itself is fun. If you've played games like ""love live"" or ""BanG Dream"" you will for sure enjoy this game. Even if you've never played those games that fine. Because this game's battle system is an interesting ""Rock paper scissors dynamic"" that you must optimize for each encounter you come a",1
Revue Starlight Re LIVE,"Nice, another great anime style game. It's not rhythm game mind you, it's a combat game. Gameplay is good, think fgo or another eden, only with rng. Rich in contents, excellent live2d is always a plus, add in voice and it gets better. I wish there's pvp though. Or maybe there is, I'm still early in",1
Revue Starlight Re LIVE,"FIX THE SECURITY ISSUES. This is NOT a banking app, this app does not NEED to be lockedown against rooted users. I don't even care about stealing I just want my phone to look pretty and be up to date. That doesn't mean that gaming apps and root have to be mutually exclusive ffs",1
D.B.System,"I've been looking for a decent rpg my phone could handle, abd when I stumbled across this in the recommended section, I thought I might give it a try. I'm glad I made this decision and I can't wait for what the next update will bring. One thing to fix though is the english in the comics. Kinda looks",1
D.B.System,"Super confusing.. I get the jist of the game I suppose, but it feels super boring and too simple. within 10 minutes of playing it felt like the game was thrown together, half translated and it is very glitchy when it comes to attacking.",1
D.B.System,I'll give it 3 for now. needs a better english translation and some things are confusing. I'll update my score after I play longer.,1
D.B.System,"rlly like the game, world wide rpg, easy to lvl up and smooth graphics i really like how u draw the people in anime, really FACSINATING enjoyable, but could u pls add like making stuff like armor or weapon, btw i like the game, keep up the good work!",0
Kingsman - The Secret Service Game,"Hanging. takes too long to move again after jump even I cast a gunshot or shoe knife kill. Turns only black screen when I enter in the room with big vault in mission 2. Please fix. This is a good game. Right now, I'm so disappointed. Also the controls, make it a bit lower, too annoying.",0
Kingsman - The Secret Service Game,We are sorry about the issue. We are working on a new update which would fix the issues you are facing. Please expect an update in 3 days.,0
Kingsman - The Secret Service Game,"in the end of chapter 2 when I'm getting in the bigest safe the screen turns all black and doesn't even show the menu, just the sounds and song. please fix it!!!",1
Kingsman - The Secret Service Game,It's a good game but please can you stop it from freezing every time you shoot,1
Frozen Flowers,"I just started playing. So far so good! Having fun. I request one thing! I wish the words were bigger so they can be read more easily. They are way too tiny for us old fogies aka ME! What I will not do is pay money, $2.99 I believe, to smash a piggy bank filled with diamonds, which is something us p",0
Frozen Flowers,"I'm enjoying it quite a bit. There are a few new twists to this match 3 game with a slightly predictable but sweet storyline and lovely graphics. So far, I'm pleased to find that you don't have to purchase anything to progress through the game, though I'm sure it would definitely help! Lol! Give it",1
Frozen Flowers,"I enjoy this game quite a bit. it becomes more challenging as you level up accordingly but I have yet had to purchase anything with actual money unless I wanted to, not because the game was to hard, and that is rare now a days. Keep up the good work guys!",1
Frozen Flowers,"This could be a good game, graphics are great, but I can barely see it on a smartphone, and have to use a magnifying glass to read dialogue and instructions. The little red dragon is creepy, and I hate its voice--a woman's voice pretending to be a child, saying, ""Great!"" throughout the game until I",0
Utano☆Princesama: Shining Live,"I love this app so much! ive known Utapri since it came out, and these boys are a big part of my life. I love the style and music! The only complaint I have is I wish Heavens was a part of it. Theyre my favorite band of the three, and I feel like theyre being put on the back burner while they have j",1
Utano☆Princesama: Shining Live,"I love uta no pri since i firat watched the anime but i never played the original games. I'm still new to this game but i have one question. Will ""Heavens"" be apart of this game one day? It's just a question because I love their songs especially because of the cross over with starlish. I thought it",1
Utano☆Princesama: Shining Live,"I love this game a lot but I think events should be bit easier because it's very stressful in my opinion, I didnt participate in many events because of this. I just wish i could get a UR without stressing out and looking for many ways to get LP",1
Utano☆Princesama: Shining Live,"I really love this game! I think that its dynamics are well done, it does not feel difficult or boring. And what was needed to get more level is already doing with this update. So very good! Thank you!!",0
War Planet Online: Global Conquest,"Great awesome game, i can just get lost in it for hours, but I will say this to the developer or developers on your next update or upcoming update can you guys add in the times a players generals have left till they're done gathering, thats GATHERING I'm not really asking for anything else, but if y",1
War Planet Online: Global Conquest,This game will take your money but give zero effort if there is a problem. Customer care is just an email telling you to be patient. the chat system for this game is the worst I've ever used in gaming. since the latest update the game crashes every time I play...every time!,1
War Planet Online: Global Conquest,i like the game alot because i love tanks but i think the game should give out more 8 hour shields and telaports on the random rewards. that way it wont be so easy for higher players to just come in and dominate the lower players who are trying to build there base and army. if u dont know what i mea,1
War Planet Online: Global Conquest,"I really love this idea or / game "" . It takes the gamer putting in some time & effort w/ a vast playing field and statigic war methods unkown to other players .. but i want to make my own it would be nice to recive a response back from you guys i want to invest possibly and take some time to extend",0
War Planet Online: Global Conquest,I started playing this game on the Microsoft Windows platform more than a year ago and moved on to the Android version a couple of months ago It is very addictive game and am hooked. the issue that i have with this game is that it is a pay to win or a pay to place game. This game is dominated by the,1
War Planet Online: Global Conquest,Typical gaming platorm of farming to get strong. Turned into a big pay to ppay game out of the gates. Once the big players pass you game over.,0
Gunship Battle Total Warfare,"The dev's advertise that they have a big event happening with lots if rewards. My team and I spent a lot if time and effort building up to win the battle. When the battle was over and we had won none of the rewards promised were delivered. Only 1 of many promised rewards were delivered, this is not",0
Gunship Battle Total Warfare,Everything is just fine in this game if your pocket is full of money...one who spends money dominates every single person on a particular server.. that's biggest drawback..and also lags a bit..still I will recommend this game because it's just awesome,1
Gunship Battle Total Warfare,hey developers I'm the one that spent almost $100 on your game and still cannot beat a base three levels lower than me! I'm also the one has complained through email and you still have not written me back. Do you want me to take this to my YouTube channel? And don't let the amount of subscribers cau,1
Gunship Battle Total Warfare,developers merge servers of people who dont pay real money to play with people who pay A LOT of money to play. they try to force you to pay for the game or else you will be destroyed by people who spend $100s on the game. the developers greed will be the downfall of the game. 1 airplane costs $30.00,0
Gunship Battle Total Warfare,"Greetings Admiral, we are sorry that we could not meet your expectations.We will make sure to deliver your feedback to our dev team. If you have any further issues, please feel free to send it to us at https://gbtw.zendesk.com/hc/en-us. Thank you.",1
Gunship Battle Total Warfare,"The reason I downloaded this game was to get 1000 gems in GUNSHIP BATTLE: 3D HELICOPTER. I haven't received my gems! Since I play both games back to back, could help me get the gems? I really need them.",1
Gunship Battle Total Warfare,"it seemed as though every day there a new update.after the update you're not able to login, I follow the instruction as to correct the problems once correct, you update again I just wish I didn't like playing the game then I wouldn't feel this way",0
Kung Fu Clicker: Idle Dojo,"The artwork for the game is incredibly amazing. Although it takes some time for your dojo to reach it's full capabilities, it's worth the wait. So sit back and relax.",1
Kung Fu Clicker: Idle Dojo,"It was fun but the latest update wants to access my pictures now and it doesn't explain why, plus the update notes don't mention anything that it would need this for.",1
Kung Fu Clicker: Idle Dojo,"Kept me interested for a long time now. The most common complaint I see is pvp matchmaking, you get paired up with people around your rank not your power level, this is normal. If you manage to fluke your way to the final of a tournament they aren't going to give you an easy opponent just cos you're",0
Kung Fu Clicker: Idle Dojo,"The game is great. Cartoon graphics and a cool Kung Fu feel. This is a great Tap style game, not like the others that want you to break your finger from tapping so much. Keeps you wanting to play more with some strat play. The Extra boost (which requires ad watch) callout is a little annoying when y",1
Kung Fu Clicker: Idle Dojo,"Very fun and unique idle/clicker game. Great art, great music, great everything. Highly recommended.",1
Idle Miner Tycoon,"Good fun On the Go, Extremely Hard Game to complete ""Event Mine"", good honest fun, you get to choose if you want to watch ads which by watching can help progressed through the game And I think it's a good idea, You can buy the little deals for ingamebucks or if you wish to pay like $4 for some packs",1
Idle Miner Tycoon,"the game is not bad... However if you like to stream music while playing a game, anytime an ad plays it stops your media player. I tolerated this until today. now i cant have my media player play at all during game play. it's like I am forced to choose which app I have open. Ads are BAD. I can deal",1
Idle Miner Tycoon,it is so easy but hard at the same time i thank that u will love it as much as I do so download this app and have fun. it is the best game ever made in all history. SO HAVE FUN!!!!!!!! thanks to the creator for the game that makes me happy every day when I'm bored and need something to do thank you,1
Idle Miner Tycoon,play is easy and so so. adds are not in your face like other apps. but the company's morals are horrible. played game because of getting premium items for another app. but they require a action that does not exist. when asked for help they ignore you. and when finally I had done several of the actio,0
Idle Miner Tycoon,"Hey there, I'm very sorry our support wasn't able to help out immediately with your issue. We'd love to rectify that, could you write us again to community@idleminertycoon.com? Keep in mind that it will always take us a little while to respond to thousands of players :) Thanks in advance and sorry for your bad experience",0
Idle Miner Tycoon,I love this game. it's really fun for on the go or just chilling at home. when I get board of my other games I definitely play this!💖 but when you get coal up the elevator it takes too long for the coal to get into the bank...... also the elevator can only hold so much coal which I think it should,1
Wordscapes,"This used to be a great game but not any more. If it wasn't for the ads it still would but when you have to sit through a 30 second ad after almost every round you play, it sucks. I'm not against anyone making money off their work but there is a point to what is acceptable for ads and the ads here a",0
Wordscapes,"Hi Wordscapes people. I'm totally addicted to your game. So much so that I paid for the ad-free version as I found the ads intrusive to gameplay. My phone broke this week, and I replaced it with the same model and reinstalled Wordscapes..... The game has remembered what level I was on.... But the ga",0
Wordscapes,"Level 2560 and about to uninstall if they dont undo their most recent update which requires you to watch a 30 second ad every level you beat. As if they aren't making big bucks already, now I'm supposed to tack on how many more ads just for advancing?!?!? fix this or I'm uninstalling.",0
Wordscapes,"Suddently the Ad volume overrides phone settings, even when in Do Not Disturb mode! In the help topics, they say the phone volume settings will control the ads, but this is not true for Android users. The other option they suggest is paying to remove the ads. I understand the need for ads, but the l",1
Wordscapes,"I'm gonna say it right off the bat; Wordscapes- In Bloom is the best Wordscapes game by far, the graphics and gameplay are stellar there. As for this game, it is highly similar in a gameplay aspect, addictive and challenging, but the aesthetics aren't as pleasing here as they are on In Bloom, but it",1
Lost Island: Blast Adventure,"I would give 5 stars but the game $ you win for beating a level is rarely more than $30.00, so when you run out of lives you can't even afford to buy more lives because it's around $500.00+ to restore your lives. They do, OCCASIONALLY reward you with a whopping 30 minutes of free play. They just wan",1
Lost Island: Blast Adventure,"This is a nice little chill game. There is a process to it but the game and storyline don't stress you out trying to meet the goals. Some might complain it's not challenging enough. There are 100,000 other games out there - go find your challenge there! Atten: Developers ... If it ain't broke, don't",1
Lost Island: Blast Adventure,"Love, love, love this game! It's just really irritating being ""awarded"" with unlimited lives for a certain time period when there are no levels for you to play, and that time just wastes away. It should be held back until you are actually able to play (I've been patiently been waiting on level 1341",1
Lost Island: Blast Adventure,Hi! Thank you for sharing your feedback with us. We're sorry that you don't enjoy the game but we will do our best to make it better!,1
Lost Island: Blast Adventure,Hi! Thanks for the review. It's a known issue. Our specialists will fix it asap. We're sorry for any inconveniences we have caused you.,0
Lost Island: Blast Adventure,"I was enjoying the game until after the update. Now it loads up to ""100%"" but goes no further. EDIT~~After reading further into company suggestions of uninstall/reinstalling the game, resulted in zero change. Still won't load, still shows 100%. I know there are quite a few of us who would greatly ap",1
Lost Island: Blast Adventure,"I really really love this game! Everything is perfect! I could go on and on! It's nothing like those other games that take forever to redesign a house or garden! The graphics are beautiful,and the choices are great as well! I don't have to wait forever to get the stars! Great game!",0
Merge Plane - Click & Idle Tycoon,"I have been playing now for about 2 months. I was initially skeptical when the 2 hour offline limit was imposed, but I see now that they make up for it with the generous cash rewards you can get from watching ads daily. It's actually an absurdly high amount that goes up as your income rises. All you",0
Merge Plane - Click & Idle Tycoon,"amazing! just wish there was more updates, but,i have something to report....and that is that one day i got a space one in this game and after i played it (the space mode) after a few days... the space thing was gone... i don't know if this should happened or not but if it was supose to happen, i sa",1
Merge Plane - Click & Idle Tycoon,"I had given it 5 stars, but I just got a new phone and I lost my progress when I moved over. I hope they fix it so that it moves with you, saves your progress. We already sign in with Facebook, just go from there .So easy to spend time playing this game. Fun and a relaxing game to play. Love it. it",1
Merge Plane - Click & Idle Tycoon,"entertaining and fun however you have to watch a lot of ads to get items or purchase diamonds. you do get free items but again you have to watch ads. all boosts require watching ads. all ads are 30 seconds in length, for as many ads as it has it needs more ads. 🤣 I hope this adds some personal valu",1
Merge Plane - Click & Idle Tycoon,"I love the game, but something ruins all of the fun and delight. it completely fades away the fun. it takes over the delight- and like what everybody else is complaining about... it's the ads. To do nearly everything in the game you must watch ads, or pay valuable gems.I would definentally recommend",1
Brawl Stars,"Since Rosa has been added the game, the game has gone downhill big time. No skill needed anymore, really is that bad. If this patch is going to be a while, my loyalty to brawlstars is gone. This game is now a new gamers field day, all about the money again, just like clash royal when you killed that",0
Brawl Stars,"Okay in my honest opinion the game is great. Good variety of fun game modes, interesting characters, and its pretty well balanced. But one thing this game does wrong is the micro transaction. there really is no way to get gems than to buy them and for what a digital skin? Either lower the price of g",0
Brawl Stars,"The only way to progress in the game is to collect trophies. The only way to do this reliably is to play solo showdown. This limits you to 1 game mode with 1 map per day. These maps are often very small, condensed & encourage players to team up with each other. This game could be good but unfortunat",0
Brawl Stars,"They release a hero, named Rosa, that is so broken she can destroy heroes 7-10 levels higher than her. Her ultimate is being exploited and after a week of her in every match, this has still not been patched or fixed. The team that doesn't have her loses, everytime. How did this make it past playtest",0
Brawl Stars,"This game is so satisfying to play. It may be Supercell's best creation yet. Jumping away from the whole Clash universe, we're presented with a new kind if game that takes on a completely different approach than what we'd expect from Supercell; aside from the multiplayer experience, of course. The g",0
Brawl Stars,"This game is great! The Brawlers are cool, and the controls are pretty easy - unless you're an adult and playing on a phone, in which you can have a tough time. Playing with family members is great. But maybe add some more game modes? Like a 5v5 Showdown or an entirely different mode with 5 players",1
Brawl Stars,"It is a really fun game to play. Really addictive too. But the matchmaking... it's very broken. I keep getting put against players that are multiple times better than me (as in character level). I end up losing 10-20 games in a row costing me about 100 trophies... Also, people in Showdown are always",1
CATS: Crash Arena Turbo Stars,"After anniversary update, it's about 10 times harder to advance. After completing a tier, you get stuck in the next tier and cannot defeat opponents without spending money. opponents also continuously get better so chances of beating them are low, so you get stuck for days waiting for the event to e",1
CATS: Crash Arena Turbo Stars,"We are trying our best to fix the issue. Please, sorry for the inconvenience, hope the problem will be resolved soon.",1
CATS: Crash Arena Turbo Stars,The new showdown to advance levels is terrible. before you had a fair chance even when playing against machines at a higher level. Now I can't get past the second round and i am stuck wirh the same machines that are too powerful for me to compete against. bring back the showdown with 14 other player,1
CATS: Crash Arena Turbo Stars,used to be the best game on marketplace. in tier 23 of the championship and cannot progress any further without buying fish. apparently I need 500 medals to get to tier 24. been playing the game on and off for two years. it was better at the beginning with the original format. sponsored box much pre,0
CATS: Crash Arena Turbo Stars,"We sincerely regret that you did not like the new CATS update. We try to do everything in our power to make updates appealing to the majority of players, but, unfortunately, it is impossible to create an update that everyone will like.",1
CATS: Crash Arena Turbo Stars,posting a review to let developers know that more than a minority of players do not like the showdown feature. Recent changes seem deliberate to force people into spending more money on the game. Dont let your success make you greedy. I think showdown might be ok as an alternative along side the cha,0
Hitman Sniper,"It's a realy interesting game. But the only problem in the map. Their is only one map where all the events happen. The programmers should add multiple maps each has its own unique tricks and machines. The map doesn't have to change every mission, instead it could change every rank increase. The map",1
Hitman Sniper,"One of the better sniper games I've played. Gameplay is good, if not a little boring after a while as you are playing the same scene all the time, just with different objectives. It would be nice if you were given higher rewards based on the various criteria such as meeting X-Ray kills, headshots, m",0
Hitman Sniper,"Having been a massive Hitman fan over the years, this game is perfect mobile adaptation to the slow paced, methodical approach to the main series. You need to scout the area and wait for the perfect time for an unnoticed kill, with challenges to do with each mission. The graphics are surprisingly go",1
Hitman Sniper,This game is a beautiful attempt to give that Hitman pc experience to mobile and developers have actually nailed it!!! One can feel that intense situation while playing and gives a feel of that badass assassin's as Agent 47. Great gameplay. a wide range of rifles each having its own set of perks whi,1
Hitman Sniper,"Overall this game has some really solid things going for it. However, it does have some pretty deal-breaking drawbacks. First off, there's only two levels: the mansion (for missions) and the junkyard (for the zombies) when it's a paid game. Second, it also has PLENTY of microtransactions which shoul",1
Hitman Sniper,Really good game. I recommend it if you like Assassin's Creed games or stuff involved with assassination. Great graphics. Lots of levels. And it has something where you protect some guy from zombies while he repairs his truck to escape. My only problem is that in story mode you only go to one place,1
Hitman Sniper,"I’d give it a five if only a big part of the most interesting weapons weren’t in-app purchases. This doesn’t feel quite right for an app that’s been already paid for. Great music, detailed graphics, smooth performance (on a kinda higher end device though, i.e. Nokia 8). Haven’t finished it yet but c",1
Cytus II,"t's an amazing game, and definitely my favorite game on mobile, but it has one glaring issue. Save data. I've lost my save 3 times now, and it won't autosave to the cloud, you have to remember to manually hit the cloud backup button at the end of the song. Other than that, the gameplay is amazing,",0
Cytus II,I really really love music/rhythm games. I actually bought the full version for cytus and deemo. Sadly I can't play this game with 60 fps for a whole track because I'm playing at an old tablet. Maybe if you could add a setting where we can lower the quality of the particles or the effects. Adding th,1
Cytus II,"this game is awesome, it's not like typical rhythm games and it's so fun. it has a story behind it too. It's addicting as well, once I played for 4 hours and it felt like 30 mins. I am upset at how much the extra chapters cost though. once you pay for the game and buy all the extra content, you're p",1
Cytus II,"Lost Saved Data. game kept crashing midplay. And my phone kept restarting while I'm playing this game. Then when I reopen the app, all the saved data is gone even after turning on the cloud save feature before and after playing. Please resolve this issue been playing for over a year. should have bee",1
Teen Titans GO Figure!,"Game seems fine but most of the text and menus are off the edge of my screen. I've attempted to contact the company but haven't heard back from them, and I've tried to run the game in App Scaling mode to fix the resolution but it isn't showing up as an option. Hoping this gets some visibility so I c",1
Teen Titans GO Figure!,"I love this game and the other game and there super amazing and fun and if you don't get this game you are probably wrong.cause IT'S AMAZING and super duper fun and challenging and just the BEST GAME EVER! even if it does crash like other people say, well it's still super fun!😀😀😀",0
Teen Titans GO Figure!,"Hands down this is my favorite game on my phone! The roster is huge, there are tons of easter eggs, and its engaging enough to keep me playing until my battery dies. I wish i could give it more than 5 stars.",1
Teen Titans GO Figure!,"Will not even open on Pixel 2. Played first TT, and got free upgrade for this app and this app has never even opened. When I try to open the app, it goes to loading screen then closes. UPDATED: added two more stars seems to be working now.",1
Teen Titans GO Figure!,"I love this game! It has all my favourite character and runs really smoothly. It is awesome that they also made the other citys and put in more characters, like the Justice League! Overall I rate this game a big fat 5 stars, and please make a sequel to this game.",1
Teen Titans GO Figure!,I love this game because it has batman and some of the dc supers heros and because it does not need internet and because the nothing wrong with it it fun and when your bored this game can me u not bored anymore. BUY THIS GAME!!!!!!!,0
Last Day on Earth: Survival,"I love the game, I really do. I first started playing yesterday. I paid for the 5$ introduction pack with the military gear and paid 5$ for the full version. What I dont like is that the first time I died I lost my military back pack and gun a paid money for. I understand it's a survival game, I did",0
Last Day on Earth: Survival,"Hello! We understand your emotions but after the characters' death all your belongings can be lost - these are the cruel rules of survival. Tell us more about your situation by clicking Support in the game settings - we'll see, what we can do in your case ;)",1
Last Day on Earth: Survival,"I really like the game, but it has problems. The main problem is Kefir's greed. The game is designed to force players to spend money. Low weapon durability, no ability to repair weapons, and no way to craft firearms, means you spend the small amount of firearms you have collected to beat bosses/loca",1
Last Day on Earth: Survival,"I really love this game but, there is one problem the mutiplayer aspect of the game is sparse. If they could add team survival or like a survival in the same base that would be great. I'm likely not to change this reveiw even if they add what I asked but thats because I don't look at the Play Store",0
Last Day on Earth: Survival,"If your looking for a survival game with a challange, this is the game for you. With the vast amount of places you can explore, theres not a moment that you don't do anything. Except when you run out of energy. I really don't think this needs to be a feature in this game. You'll need to wait 500 min",0
Boxing Star,What a garbage game!! Absolutely developer-controlled game! The developer will control your boxer instead of yourself. It's just getting more and more serious when you progress! Sometimes your boxer just moves by itself which you cannot control at all or they make your boxer couldn't fight back so y,1
Boxing Star,"Thank you for sharing with us your experience, Wing. Please be informed that boxers can be battled even when you are away and are controlled by AI using data from your active play. For any other concerns, our Customer Support Team is right here for you: https://bit.ly/2A3XyhQ. Have a nice day.",0
Boxing Star,What do you mean?? doing your best?? you're not even making a change to make it balanced i have a suggestion for you to make it a little more balanced don't make everything buyable by just gold make some things buyable with coins not s coins the other thing because you all just want us to spend mone,1
Boxing Star,"We appreciate your suggestion, Jericho. Your feedback is definitely not shrugged off and will serve as a basis for future improvements. We're always welcome for any recommendations, so please do not hesitate to let our Customer Support Team know: https://bit.ly/2A3XyhQ. Many thanks!",1
Boxing Star,"The game is stale/repetitive it's like a mafia hit game ""beat me offline then I beat you offline."" I had to turn off the notifications to even enjoy it. The issue is, If in this score range 5200-6400 in L9 with no legendary gear 9x of 10 you'll hardly see anyone around your level some are up to 11k+",0
Boxing Star,"Hello, Tsu Tealz. Thank you for sharing your insights, and we sincerely appreciate it. Rest assured that we have taken note of your feedback to help us make our game better for all the players. If you have suggestions in-game, please do not hesitate to let us know. You may submit it to our Customer Support Team here https://bit.ly/2A3XyhQ",0
Boxing Star,"The game was pretty decent at first, but as you begin to rank up, the league matches (League IV) are absurdly way tougher than the previous ones (League I-III), it threw me off because the opponents I'm getting now all have sponsors and health & advantage. The controls are sometimes unresponsive, an",0
Empires & Puzzles: RPG Quest,"Not sure why the reviews on this game are so high. I like the concept of the game though. Starts off strong but then turns into a grind, unless you want to constantly spend real money. Gems take forever to accumulate and the rewards for hard work completing quests are pitiful. Even when you get enou",1
Empires & Puzzles: RPG Quest,"It takes a lot of time to open the game.. I used Huawei Mate 10,this is not problem before but now this is a serious pain.. Fix this.. I can use all other apps and games using my mobile data except for this game. Why? When I use the data meter app, it shows that the game doesnt use the data because",1
Empires & Puzzles: RPG Quest,"I have enjoyed it so far after a few weeks of playing a lot. there is really a lot to do with alliances, daily quests, raids, and the normal campaign. It feels like it's going to be be a real grind to gey some of the ascension items needed to upgrade the stronger heroes in the higher tiers, otherwis",1
Empires & Puzzles: RPG Quest,"Game is fun but you have to spend money to get high level summons so it really is not a free game. without high level summons, you can't get far competing against high level players. Also, for the past week, the ads get stuck, I have to kill the game, and I get nothing for watching them. PLEASE FIX!",0
Empires & Puzzles: RPG Quest,"this game is getting worst every update, so crying all the hundreds of dollars spend here. used to be good, now.... absolute joke, we lose 30 seconds out of 1:30 just for the fact that the titan in much slower attacking, and don't blame the sistem couse this only happened since the last 2 updates. n",1
Empires & Puzzles: RPG Quest,Fun interesting game but I think it should be more evenly matched in raids. I'm a rookie of this game have a hard enough time getting food and iron. Just to upgrade everything without having to throw away all of my food. Trying to be able to find a team of compareable power.,0
Battlelands Royale,"Season 5 is great. Finally the addition of squads! Now I can play with both of my boys at the same time instead of taking turns with each of them or playing pseudo-squads in a single player game by trying to drop into the same game at the same time (think of my boys both saying, ""1, 2, 3... drop in!",1
Battlelands Royale,"AMAZING SO GOOD! Can you make differ modes for example, trio and squads and at points when someone is on a med and is knocked out they get back up. There needs to be a reporting button during when I am spectating. Please do fix.Oh my! SQUADS! a d it's easier to get the battle pass! THHHHHHAAAAAANNNN",0
Battlelands Royale,"This app would be, in my opinion, a five star app of it were not for some annoying aspects. If I kill someone and they kill me at the same time, we both die. Whoever got killed first should be eliminated and the other still in the game. Please fix this issue developer. This game is still great.",1
Battlelands Royale,"Dear Futureplay, You have made an awesome game.If you would add these things in your game,your game would be better.1)Please allow us to keep a med kit with us then we can use it when we are out of health.2)Allow us to keep an extra gun too because when we are out of bullets the opponent is killing",0
Battlelands Royale,"Devs, Devs! Gaming isnt about making us watch the ads faster. Let us enjoy it like the first version, we're still gonna watch the damn ads anyways. Focus on getting a new map and 4 player team mode. UPDATE: who ever you got on your Team right now, Good Job on the update. the game is miles away from",0
Battlelands Royale,"There needs to be a major rework on the damage of some of the weapons. Ive had so many matches now where I had a gold SMG and lost to a normal smg. UPDATE: deleted even after update. Nice of you to add squad play and all, but my review stays the same. The weapon system is still way off kilter. Its t",1
Battlelands Royale,"1. Lack of loot. All 4 of us landed on mystic stones and ran across almost half the map, neither 4 of us found a single weapon. 2. You don't land where you point your marker. Every single time I always land far away from where I put down my marker, every single time. And it's absolutely annoying 4.",0
Battlelands Royale,"Seasson 5 ruined it all. Simple, fun and quick game interface is now made to confuse you, wants to make you pay more for way less than in previous seasons. Confusing with double currencies (gems and coins), conversions from one to another - completely useless and horrible. Everyone wants to be paid,",1
Food Truck Chef™: Cooking Game,"Awesome..!!.The game it self is the best game ever...But sorry to say that, the carnival challenge is pathetic and is a big lie... It is very insurmountable, impassable and impossible. Good that I did not waste much of my time playing it ,because I failed from the first level despite that I did the",0
Food Truck Chef™: Cooking Game,"i love this game but it has too many glitches, please fix and add new boards, please fix. y'all did not fix the glitches, is still too many bug, please fix. The game is still giving me problems, everything is showing up as black squares instead of characters, food and boards, so I can't play at all",1
Food Truck Chef™: Cooking Game,I love this game. As much trouble as I have had the Customer Service on this game is # 1. They have kept their word on everything they said. Have done everything they can at this time. I am still playing. and I know I spent a bunch of $$$ but as you progress the trucks earn money for you. I would li,1
Food Truck Chef™: Cooking Game,"Completing a carnival is like next to impossible. I personally felt it is made just to waste my gems. The investment is huge and the out come is zero. (With my case, dont know about others) The only thing I would request for is either the gems required to get something in the game should be less, or",1
Food Truck Chef™: Cooking Game,"Love it. passes the time and a lot of fun. UPDATE: As of April 2019, I completed am offer on their offer wall for free gems and didn't receive the gems. Obviously, they'll give you the free gems if it's a small amount but if you complete the offer for a sizable amount of gems, they don't respond. Pr",0
Food Truck Chef™: Cooking Game,"There is serious bug with drag and drop, it just won't allow me to pick up the dishes and serve. From taco/raman street on wasrd, the effective area of picking up an item become very small, definitely increase frustration with the game. Lastly, I have to keep switching between wifi and 4G as the app",1
Food Truck Chef™: Cooking Game,The cap on the party bus feature ruins the whole thing. upgrades take tons of gems and now getting free ones is virtually impossible if you're capped at 59 to use the bus. just forcing you to wait 30 days of collecting bonuses or spend money if you want to keep playing. was a great game before this,0
Mafia City,"as long as you have a good phone with good service, this game is great. my husband and i had a couple issues caused by our old phones that were solved 100% when we upgraded. we play together daily. it's kinda our thing ;) lol but we recommend it to anyone looking for a game to keep you occupied. get",0
Mafia City,"Dear Leader, thank you for lovely comment, which means a lot to us. We will do our best to make our game better. If there is any issue or suggestion, please feel free to reach us on whatsApp:+12562262992 or fb:MafiaCity.EN; our line: @mafiacitycs or by mail: mafia@yottagames.com. Have fun gaming.(*^__^*)",0
Mafia City,"Update 3: I don't have that app, nor will I get it. You're not even reading my message. Yes, I do mind having to contact them AGAIN using an app I don't have on my phone. As I stated, I have Line. As much money as I've spent on this game, you need to contact me at aztecawarriorasl on the Line app. T",1
Mafia City,"Okay, so liked the game a lot at first. Then, I competed in a challenge, the requirement was changed in order to receive gifts...I even took screenshot after I spent money on gold, that it changed. Quick to get back with me, but told me that could not happen when it did! Once you level up, you have",0
Mafia City,"fun game, but then you find out to try and grow to keep up, you need to spend money, some of the special packs are slightly misleading to build special weapons, then you realize to get the best one you had to buy 5 packs at $100 a piece. it is great you get to meet people from all over the world, bu",0
Mafia City,"This game is stuffed so full of MICROTRANSACTIONS that it is literally pay to win, it is the first thing you see when you open the app. I have put weeks into the game and was having fun however there is no fun in being destroyed by people who have just paid hundreds of ££ to become super op in the g",0
Mafia City,"It is disgusting. I mean come on how are a lot of Asians achieving 3* elite mansions in under 30 days then bullying people, unyet the gm does not reply. Obvious hacking of the game but daddy probably works for the company. START REVIEWING YOUR PLAYERS. and let those that want a good game play, and d",1
Mafia City,"I loved this game until small glitches appeared, but I kept playing until I couldn't get my screen to do anything. The loading screen loaded, but as far as it goes that was it. If this game would work again thanks, but until then I guess i'll wait. But mate if you can get this slight bug fixed thank",1
Mafia City,It could be a better game if the makers didn't rig it to be one sided. Download the Asian version and not the English if you want to start off better. plus the fact they either allow cheats in or they actually bring in players to dominate the entire city makes it a complete garbage game after a few,1
